id,host_response_rate,host_is_superhost,host_identity_verified,borough,property_type,room_type,accommodates,bathrooms,bedrooms,price,extra_people,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,check_in_24h,air_conditioning,balcony,nature_and_views,tv,coffee_machine,cooking_basics,elevator,gym,parking,internet,pets_allowed,private_entrance,secure
16545176,unknown,0.0,0.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,5,1.5,2.0,175,0,0,4,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16545215,50-89%,0.0,0.0,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Apartment,Private room,2,1.0,1.0,195,0,81,49,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
16545332,100%,0.0,0.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Entire home/apt,4,1.0,1.0,108,0,0,16,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16545632,100%,1.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Entire home/apt,4,2.0,2.0,158,0,54,84,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16545944,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,9,2.5,3.0,191,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
16546793,100%,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Private room,1,1.0,1.0,55,0,0,4,0-79/100,strict_14_with_grace_period,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16547452,50-89%,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Other,Entire home/apt,2,1.0,1.0,150,10,3,5,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16553448,unknown,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",House,Entire home/apt,6,2.5,2.0,800,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16554873,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Private room,4,1.5,1.0,100,0,0,2,95-100/100,flexible,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16554997,90-99%,1.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,4,1.0,2.0,173,0,39,148,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16555136,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,8,2.0,4.0,1000,0,89,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16555435,unknown,0.0,0.0,"Howard University, Le Droit Park, Cardozo/Shaw",House,Entire home/apt,6,1.0,3.0,900,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
16555755,unknown,0.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",Apartment,Entire home/apt,2,1.0,1.0,79,0,0,4,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16555956,unknown,0.0,1.0,"Shaw, Logan Circle",Apartment,Private room,1,1.0,1.0,299,0,0,0,nan,flexible,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16556249,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,4,2.0,2.0,400,0,0,2,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16556491,unknown,0.0,1.0,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",House,Entire home/apt,8,2.0,4.0,700,0,0,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16556626,0-49%,0.0,1.0,"Shaw, Logan Circle",Apartment,Entire home/apt,3,1.0,1.0,1000,0,90,0,nan,flexible,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16556684,unknown,0.0,1.0,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Apartment,Private room,2,1.0,1.0,150,0,0,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16556908,unknown,0.0,0.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,8,2.5,4.0,1000,0,0,1,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16557036,100%,1.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",House,Entire home/apt,8,4.0,4.0,359,0,45,16,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16557144,100%,1.0,1.0,"Shaw, Logan Circle",House,Entire home/apt,10,4.5,4.0,1000,0,80,1,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16558082,unknown,0.0,1.0,"Colonial Village, Shepherd Park, North Portal Estates",House,Private room,5,1.5,2.0,90,15,0,2,80-94/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16558947,100%,0.0,1.0,"Douglas, Shipley Terrace",House,Private room,2,1.0,1.0,50,15,62,92,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16559042,unknown,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Entire home/apt,3,1.0,1.0,150,0,0,1,95-100/100,moderate,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16560155,unknown,0.0,1.0,"Georgetown, Burleith/Hillandale",House,Private room,2,1.0,1.0,250,0,0,1,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16561484,100%,0.0,1.0,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",Apartment,Private room,2,1.0,1.0,29,10,90,37,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16565385,unknown,0.0,0.0,"Kalorama Heights, Adams Morgan, Lanier Heights",Apartment,Entire home/apt,2,1.0,1.0,105,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16565471,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,7,2.0,2.0,500,0,88,1,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
16566429,unknown,0.0,1.0,"Woodridge, Fort Lincoln, Gateway",Apartment,Entire home/apt,3,1.0,0.0,85,75,0,10,95-100/100,flexible,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
16566555,unknown,0.0,0.0,"Brightwood Park, Crestwood, Petworth",House,Entire home/apt,8,1.5,3.0,700,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16566937,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,4,1.0,1.0,996,0,0,2,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16567407,unknown,0.0,1.0,"West End, Foggy Bottom, GWU",Apartment,Entire home/apt,5,1.0,2.0,250,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
16567494,unknown,0.0,0.0,"Shaw, Logan Circle",House,Entire home/apt,6,2.5,2.0,1000,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16568053,90-99%,1.0,0.0,"Shaw, Logan Circle",Apartment,Entire home/apt,2,1.0,1.0,115,0,0,13,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16569621,unknown,0.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",Apartment,Entire home/apt,2,1.0,1.0,500,0,90,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
16571280,unknown,0.0,1.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Entire home/apt,4,1.0,1.0,199,50,0,0,nan,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
16571281,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,6,1.0,2.0,999,0,0,0,nan,flexible,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16571530,50-89%,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Private room,2,1.0,1.0,300,0,89,1,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16576092,100%,1.0,0.0,"Capitol Hill, Lincoln Park",House,Entire home/apt,3,1.0,1.0,140,5,23,56,95-100/100,moderate,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
16576444,unknown,0.0,1.0,"Capitol Hill, Lincoln Park",House,Private room,2,1.5,1.0,650,0,0,1,95-100/100,flexible,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16577009,unknown,0.0,1.0,"Kalorama Heights, Adams Morgan, Lanier Heights",Apartment,Entire home/apt,3,1.0,1.0,140,50,0,0,nan,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16577136,0-49%,0.0,1.0,"Capitol Hill, Lincoln Park",House,Entire home/apt,7,1.5,3.0,500,0,83,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16577766,100%,0.0,1.0,"Friendship Heights, American University Park, Tenleytown",House,Private room,2,1.0,1.0,79,0,0,1,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16577933,unknown,0.0,1.0,"Capitol Hill, Lincoln Park",House,Entire home/apt,6,1.0,2.0,975,0,0,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16578004,unknown,0.0,0.0,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Apartment,Entire home/apt,6,1.0,1.0,500,0,0,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16580175,100%,1.0,1.0,"Shaw, Logan Circle",House,Entire home/apt,12,2.5,4.0,485,35,0,79,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
16582691,100%,1.0,0.0,"Shaw, Logan Circle",Apartment,Entire home/apt,3,1.0,1.0,150,25,21,77,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
16583485,unknown,0.0,1.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Other,Entire home/apt,3,1.0,1.0,300,0,0,3,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
16583499,unknown,0.0,0.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,4,1.0,2.0,495,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16583661,100%,1.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,9,2.5,3.0,300,50,31,69,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
16584632,unknown,0.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Private room,2,1.0,1.0,110,0,0,1,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16584742,unknown,0.0,0.0,"Georgetown, Burleith/Hillandale",Apartment,Entire home/apt,2,1.0,2.0,800,50,83,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16585008,unknown,0.0,0.0,"Capitol Hill, Lincoln Park",House,Entire home/apt,8,2.0,3.0,850,0,90,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
16585712,100%,1.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,4,1.0,1.0,88,20,69,85,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
16587393,100%,1.0,0.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,2,1.0,1.0,199,0,73,15,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16587547,50-89%,1.0,1.0,"Union Station, Stanton Park, Kingman Park",Other,Entire home/apt,2,1.0,1.0,395,0,19,6,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16587642,100%,0.0,1.0,"Ivy City, Arboretum, Trinidad, Carver Langston",House,Entire home/apt,13,3.5,5.0,450,24,84,58,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16588413,unknown,0.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,4,1.0,1.0,150,0,0,0,nan,moderate,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
16588779,unknown,0.0,0.0,"Congress Heights, Bellevue, Washington Highlands",House,Private room,2,1.0,1.0,1000,50,88,17,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16589585,100%,1.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,4,1.0,1.0,135,30,0,139,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16589596,100%,1.0,1.0,"Brightwood Park, Crestwood, Petworth",Apartment,Entire home/apt,3,1.0,1.0,250,0,12,54,95-100/100,flexible,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
16593929,90-99%,0.0,0.0,Historic Anacostia,House,Private room,3,2.0,1.0,35,10,86,175,80-94/100,flexible,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16596118,100%,1.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Entire home/apt,8,2.0,3.0,165,30,24,113,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16596185,unknown,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Other,Entire home/apt,2,1.0,1.0,700,0,89,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16597324,unknown,0.0,0.0,"Brightwood Park, Crestwood, Petworth",House,Private room,2,2.5,1.0,150,75,88,1,95-100/100,moderate,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16598282,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,6,1.5,2.0,250,0,80,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16598388,unknown,0.0,1.0,"Capitol Hill, Lincoln Park",House,Entire home/apt,10,2.5,2.0,1000,0,0,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16598653,unknown,0.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",Apartment,Entire home/apt,6,1.0,2.0,899,0,87,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16598840,100%,0.0,0.0,"Shaw, Logan Circle",Other,Private room,2,1.0,1.0,500,0,84,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
16599519,unknown,0.0,1.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Entire home/apt,3,1.0,1.0,600,0,0,0,nan,flexible,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16599599,unknown,0.0,0.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,6,1.0,2.0,750,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
16599813,100%,0.0,1.0,"Shaw, Logan Circle",House,Private room,3,1.0,1.0,190,0,18,1,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16600553,0-49%,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,1,0.0,0.0,100,0,7,5,95-100/100,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
16601354,unknown,0.0,1.0,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Apartment,Entire home/apt,5,1.0,1.0,550,0,89,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16601641,unknown,0.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",Apartment,Entire home/apt,2,1.0,1.0,400,0,0,0,nan,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16601882,unknown,0.0,1.0,"Ivy City, Arboretum, Trinidad, Carver Langston",Apartment,Private room,4,1.0,1.0,400,0,88,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16601883,unknown,0.0,0.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Entire home/apt,3,1.0,0.0,180,15,0,10,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16602138,100%,0.0,0.0,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Apartment,Entire home/apt,3,1.0,1.0,180,0,12,66,80-94/100,flexible,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16602390,unknown,0.0,1.0,"Takoma, Brightwood, Manor Park",House,Entire home/apt,2,3.5,3.0,450,0,0,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16602437,0-49%,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,3,1.0,1.0,300,0,89,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16602774,100%,0.0,0.0,"Georgetown, Burleith/Hillandale",House,Private room,4,1.0,2.0,500,30,90,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16602864,unknown,0.0,0.0,"Ivy City, Arboretum, Trinidad, Carver Langston",Apartment,Entire home/apt,4,1.0,2.0,85,0,0,50,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16603199,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,3,1.0,1.0,700,0,89,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16603359,unknown,0.0,0.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Other,Entire home/apt,5,2.0,2.0,725,0,0,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16604034,unknown,0.0,1.0,"Friendship Heights, American University Park, Tenleytown",House,Entire home/apt,6,2.0,3.0,250,0,0,0,nan,moderate,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
16605239,100%,1.0,0.0,"Union Station, Stanton Park, Kingman Park",Other,Entire home/apt,3,1.0,1.0,65,0,36,77,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
16611470,unknown,0.0,0.0,"Howard University, Le Droit Park, Cardozo/Shaw",Apartment,Entire home/apt,4,1.0,1.0,650,0,0,0,nan,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16611634,100%,1.0,1.0,"Brightwood Park, Crestwood, Petworth",Apartment,Entire home/apt,4,1.0,0.0,87,39,49,45,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
16612299,100%,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,9,2.5,3.0,450,24,84,8,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16612515,unknown,0.0,0.0,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",House,Private room,2,1.0,0.0,310,0,90,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16612567,100%,0.0,1.0,Historic Anacostia,Apartment,Entire home/apt,2,1.0,1.0,90,25,52,29,80-94/100,strict_14_with_grace_period,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16613071,100%,0.0,0.0,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",House,Entire home/apt,5,1.0,4.0,800,0,87,0,nan,flexible,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16613864,unknown,0.0,0.0,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Other,Entire home/apt,3,1.0,1.0,220,25,90,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16613871,100%,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Other,Entire home/apt,4,2.0,2.0,255,0,89,4,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
16614458,unknown,0.0,0.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,7,2.0,2.0,315,0,0,7,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16614924,unknown,0.0,0.0,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Apartment,Entire home/apt,4,1.0,0.0,100,20,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16615016,unknown,0.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,5,1.0,1.0,375,0,0,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16615196,unknown,0.0,1.0,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Other,Entire home/apt,4,1.0,0.0,489,50,0,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
16615538,unknown,0.0,0.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,4,1.0,1.0,1000,0,0,0,nan,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16616711,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,6,2.5,2.0,1000,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16616824,100%,1.0,0.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,2,1.0,1.0,229,0,73,8,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
16617091,unknown,0.0,1.0,"West End, Foggy Bottom, GWU",Apartment,Entire home/apt,5,1.0,0.0,1000,0,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
